msk_instl_loan_user,msk_other_lending_user,msk_ever_loan_user,msk_mth_since_last_limit_review,msk_unauth_over_card_limit,dummy_cus_key
N,N,0,9,0,A084879
N,N,0,6,0,A084880
N,N,0,54,0,A084881
N,N,0,2,0,A084882
N,N,0,21,0,A084883
N,N,0,4,0,A084884
N,N,0,39,0,A084885
N,N,0,14,0,A084886
N,N,0,96,0,A084887
N,N,0,71,0,A084888
N,N,0,8,1,A084889
N,N,0,135,0,A084890
N,N,0,6,0,A084891
N,N,0,54,1,A084892
N,Y,0,14,0,A084893
N,N,0,69,0,A084894
N,Y,1,,0,A084895
N,N,0,0,0,A084896
Y,N,1,,0,A084897
N,N,0,46,0,A084898
N,N,0,43,0,A084899
N,N,0,17,0,A084900
N,N,0,56,0,A084901
N,N,0,19,0,A084902
N,N,0,69,0,A084903
N,Y,1,4,0,A084904
N,N,0,124,0,A084905
N,N,0,10,0,A084906
N,N,0,4,0,A084907
N,Y,1,147,1,A084908
N,N,0,14,0,A084909
N,Y,1,21,1,A084910
N,Y,1,,0,A084911
Y,N,1,,0,A084912
N,Y,1,23,0,A084913
N,N,0,67,0,A084914
N,N,0,183,0,A084915
N,N,0,189,0,A084916
N,N,0,168,0,A084917
N,N,0,62,0,A084918
N,N,0,53,0,A084919
N,N,0,42,1,A084920
N,N,0,15,1,A084921
N,N,0,62,0,A084922
N,N,0,61,1,A084923
N,N,0,90,0,A084924
N,N,0,8,1,A084925
N,N,0,68,0,A084926
N,N,0,18,0,A084927
Y,N,1,,0,A084928
N,N,0,,0,A084929
N,N,0,100,0,A084930
N,N,0,2,0,A084931
N,N,0,42,0,A084932
N,N,0,27,0,A084933
N,N,0,9,0,A084934
N,N,0,7,0,A084935
N,N,0,3,0,A084936
N,N,0,78,0,A084937
Y,N,1,7,0,A084938
N,N,0,119,0,A084939
N,N,0,11,0,A084940
N,N,0,61,0,A084941
N,N,0,62,1,A084942
N,N,0,70,0,A084943
Y,N,1,,0,A084944
N,N,0,120,0,A084945
N,N,0,75,0,A084946
N,N,0,23,0,A084947
N,N,0,111,0,A084948
Y,N,1,19,0,A084949
N,Y,1,33,0,A084950
N,N,0,130,0,A084951
N,N,0,10,0,A084952
N,N,0,23,1,A084953
N,N,0,14,0,A084954
N,N,1,69,0,A084955
N,N,0,35,0,A084956
N,N,0,22,0,A084957
N,N,1,25,0,A084958
N,N,0,3,0,A084959
N,N,0,16,0,A084960
N,N,0,16,0,A084961
N,N,0,51,0,A084962
Y,N,1,39,1,A084963
N,N,0,0,0,A084964
N,Y,1,,0,A084965
N,N,0,11,0,A084966
N,N,0,,0,A084967
N,N,1,70,1,A084968
N,N,0,172,0,A084969
N,Y,1,18,1,A084970
N,Y,1,17,1,A084971
N,N,1,87,0,A084972
N,N,0,2,0,A084973
N,N,0,20,0,A084974
N,N,0,10,0,A084975
Y,N,1,10,0,A084976
N,N,0,34,0,A084977
N,N,0,55,0,A084978
N,Y,1,13,1,A084979
Y,N,1,86,0,A084980
N,Y,1,13,0,A084981
N,N,0,129,0,A084982
N,N,0,129,0,A084983
N,N,0,30,0,A084984
N,Y,1,,1,A084985
N,N,0,10,0,A084986
N,N,0,32,0,A084987
N,N,0,66,0,A084988
N,N,0,118,0,A084989
N,N,0,8,1,A084990
N,N,0,100,0,A084991
Y,N,1,80,0,A084992
N,N,1,93,0,A084993
Y,N,1,,1,A084994
N,N,0,3,0,A084995
N,N,0,147,0,A084996
N,N,0,56,0,A084997
N,Y,0,18,0,A084998
N,N,0,4,0,A084999
N,N,1,47,0,A085000
N,N,0,21,0,A085001
N,N,0,129,0,A085002
N,N,0,8,0,A085003
N,N,0,14,0,A085004
N,Y,1,67,0,A085005
N,N,0,59,0,A085006
N,N,1,126,1,A085007
N,Y,1,22,0,A085008
N,N,0,50,0,A085009
N,Y,0,22,0,A085010
N,N,0,171,0,A085011
N,N,0,15,0,A085012
Y,N,1,5,1,A085013
N,N,0,16,0,A085014
N,N,0,37,0,A085015
N,N,0,4,0,A085016
N,N,0,99,0,A085017
N,N,0,67,0,A085018
N,Y,1,41,0,A085019
N,N,0,2,0,A085020
N,N,0,10,0,A085021
N,N,0,181,0,A085022
N,N,0,16,0,A085023
N,N,0,66,0,A085024
N,N,0,25,0,A085025
N,N,0,8,0,A085026
Y,N,1,32,0,A085027
N,N,0,164,0,A085028
N,N,0,5,0,A085029
N,N,0,105,0,A085030
Y,N,1,32,0,A085031
N,N,0,11,0,A085032
N,N,0,9,0,A085033
N,N,0,49,0,A085034
N,N,0,133,0,A085035
N,N,0,20,0,A085036
N,N,0,55,0,A085037
N,N,0,82,0,A085038
N,Y,1,0,0,A085039
N,N,0,32,0,A085040
N,N,0,17,0,A085041
N,N,1,26,0,A085042
N,N,0,46,0,A085043
N,N,0,156,0,A085044
N,Y,1,15,1,A085045
N,N,0,25,0,A085046
N,N,0,21,0,A085047
N,N,0,48,0,A085048
N,N,0,34,0,A085049
N,Y,1,13,0,A085050
N,N,0,5,0,A085051
N,N,0,68,0,A085052
N,N,0,178,0,A085053
N,N,0,112,0,A085054
N,N,0,69,0,A085055
N,N,0,,0,A085056
N,N,0,63,0,A085057
N,N,0,148,0,A085058
Y,N,1,1,1,A085059
N,N,0,9,0,A085060
N,N,0,99,0,A085061
N,N,0,115,0,A085062
N,N,0,,0,A085063
N,N,0,36,0,A085064
N,N,0,25,0,A085065
N,N,0,71,0,A085066
N,N,0,,0,A085067
N,N,0,12,0,A085068
N,N,0,23,0,A085069
N,N,0,71,0,A085070
N,N,0,8,0,A085071
N,N,0,26,0,A085072
N,N,0,50,0,A085073
N,N,0,64,0,A085074
N,N,0,17,0,A085075
N,N,0,19,0,A085076
N,N,0,17,1,A085077
N,N,0,62,0,A085078
N,N,0,135,0,A085079
N,Y,1,9,1,A085080
N,N,0,63,0,A085081
N,N,0,27,0,A085082
N,N,0,9,0,A085083
N,Y,1,142,0,A085084
N,N,0,61,0,A085085
N,N,0,59,0,A085086
N,Y,1,7,0,A085087
N,N,1,67,0,A085088
N,N,0,30,0,A085089
N,N,0,16,0,A085090
N,N,0,14,0,A085091
N,N,0,7,0,A085092
N,N,0,75,0,A085093
N,N,0,12,0,A085094
N,Y,1,19,1,A085095
N,N,1,42,0,A085096
N,N,1,13,0,A085097
N,N,0,16,1,A085098
N,N,0,3,1,A085099
N,N,0,129,0,A085100
N,N,0,13,0,A085101
N,N,0,7,0,A085102
N,Y,1,27,1,A085103
N,N,0,,0,A085104
N,N,0,2,0,A085105
Y,N,1,,0,A085106
N,N,0,15,0,A085107
N,N,0,142,0,A085108
N,N,0,49,0,A085109
N,Y,1,,1,A085110
N,Y,1,,0,A085111
N,N,0,5,0,A085112
N,N,1,31,0,A085113
N,N,0,65,0,A085114
N,N,0,67,0,A085115
N,N,0,15,0,A085116
N,Y,1,4,1,A085117
N,N,0,0,0,A085118
N,N,0,22,1,A085119
N,N,0,22,0,A085120
N,N,0,163,0,A085121
N,N,0,99,0,A085122
N,N,0,11,0,A085123
N,N,0,40,0,A085124
N,N,0,153,0,A085125
N,N,0,45,0,A085126
N,Y,1,,1,A085127
N,N,0,26,0,A085128
N,N,0,56,0,A085129
N,N,0,23,1,A085130
N,N,1,21,0,A085131
N,N,0,41,0,A085132
Y,N,1,68,0,A085133
N,N,0,6,0,A085134
N,N,0,107,0,A085135
N,N,0,51,1,A085136
N,N,0,55,0,A085137
N,N,0,21,0,A085138
N,N,0,40,0,A085139
N,N,0,93,0,A085140
N,N,0,20,0,A085141
N,N,0,108,0,A085142
Y,N,1,13,0,A085143
Y,N,1,44,1,A085144
N,N,0,190,0,A085145
N,N,0,4,0,A085146
N,N,0,115,0,A085147
N,N,0,47,0,A085148
N,N,0,4,0,A085149
N,N,1,75,0,A085150
N,N,0,125,0,A085151
N,N,0,11,0,A085152
N,N,0,20,1,A085153
N,N,0,16,0,A085154
N,Y,1,15,0,A085155
N,N,0,84,0,A085156
N,N,0,0,0,A085157
N,N,0,183,0,A085158
N,N,0,7,0,A085159
N,Y,0,82,0,A085160
N,N,0,54,0,A085161
N,N,1,45,0,A085162
N,N,0,15,1,A085163
N,N,0,2,0,A085164
N,N,0,0,1,A085165
N,N,0,18,1,A085166
N,N,0,27,1,A085167
N,N,0,95,0,A085168
N,N,0,56,0,A085169
N,Y,1,23,1,A085170
N,N,0,14,0,A085171
N,N,0,37,0,A085172
N,N,0,5,0,A085173
Y,N,1,,0,A085174
N,N,0,19,0,A085175
N,N,0,131,0,A085176
N,N,0,169,0,A085177
N,N,0,46,0,A085178
N,Y,1,14,0,A085179
Y,N,1,9,0,A085180
N,Y,1,4,1,A085181
N,N,1,17,0,A085182
Y,N,1,10,1,A085183
N,N,0,2,1,A085184
N,N,0,6,0,A085185
N,N,0,114,0,A085186
N,N,0,28,0,A085187
N,N,0,77,0,A085188
Y,N,1,87,0,A085189
N,N,0,23,0,A085190
N,N,1,56,0,A085191
N,N,0,22,0,A085192
N,N,0,35,0,A085193
N,N,0,131,0,A085194
N,Y,1,4,0,A085195
N,N,0,46,0,A085196
N,N,0,74,0,A085197
N,N,0,12,1,A085198
Y,N,1,31,0,A085199
N,N,0,9,0,A085200
N,N,0,64,0,A085201
N,N,0,40,0,A085202
N,N,0,14,0,A085203
N,Y,1,45,0,A085204
N,N,0,127,0,A085205
N,N,0,8,0,A085206
Y,N,1,37,0,A085207
N,N,0,20,0,A085208
Y,N,1,41,0,A085209
N,N,0,70,0,A085210
N,Y,1,,0,A085211
N,N,0,2,0,A085212
N,N,0,35,0,A085213
N,N,0,22,0,A085214
N,N,0,98,0,A085215
N,N,0,34,1,A085216
N,Y,1,21,0,A085217
N,N,0,97,0,A085218
N,N,0,14,0,A085219
N,Y,0,,0,A085220
N,N,0,4,0,A085221
N,N,0,5,0,A085222
N,N,0,19,0,A085223
N,N,0,7,0,A085224
N,N,0,61,0,A085225
N,N,0,11,0,A085226
Y,N,1,56,0,A085227
N,N,0,28,0,A085228
N,N,0,38,0,A085229
N,N,0,13,0,A085230
Y,N,1,25,1,A085231
N,N,0,10,1,A085232
N,N,0,5,0,A085233
Y,N,1,21,1,A085234
N,N,0,50,0,A085235
N,N,0,0,0,A085236
N,N,0,22,0,A085237
N,Y,1,9,0,A085238
N,N,0,65,0,A085239
N,N,0,7,0,A085240
N,Y,1,64,0,A085241
N,N,0,36,0,A085242
N,N,0,23,0,A085243
N,N,1,7,0,A085244
N,N,0,34,0,A085245
N,N,0,71,0,A085246
N,N,0,7,0,A085247
N,N,0,132,0,A085248
N,Y,1,1,1,A085249
N,Y,1,104,0,A085250
N,N,0,67,0,A085251
N,N,0,,1,A085252
N,N,0,120,0,A085253
N,N,0,179,0,A085254
N,N,0,47,0,A085255
N,N,0,48,0,A085256
N,N,0,21,0,A085257
N,Y,1,18,1,A085258
N,N,0,66,0,A085259
N,N,0,11,0,A085260
N,N,0,75,1,A085261
N,N,0,15,0,A085262
Y,N,1,2,1,A085263
N,N,0,46,0,A085264
Y,N,1,,0,A085265
N,Y,1,0,1,A085266
N,Y,1,0,0,A085267
N,N,0,48,0,A085268
N,N,0,31,0,A085269
N,N,0,,0,A085270
N,Y,1,,0,A085271
N,N,0,9,0,A085272
N,N,0,45,0,A085273
N,N,0,58,0,A085274
N,N,0,2,0,A085275
N,N,0,151,1,A085276
N,N,0,37,0,A085277
N,N,0,4,0,A085278
Y,N,1,,0,A085279
N,N,0,48,0,A085280
N,N,0,,1,A085281
N,N,1,16,0,A085282
N,N,0,7,0,A085283
N,N,0,44,0,A085284
N,N,0,64,0,A085285
N,N,1,22,0,A085286
N,N,0,23,0,A085287
N,N,0,180,0,A085288
N,N,0,16,0,A085289
N,N,0,184,1,A085290
N,N,0,2,1,A085291
N,N,0,,0,A085292
N,N,0,31,0,A085293
N,N,0,12,0,A085294
N,N,0,18,0,A085295
N,N,0,58,0,A085296
N,N,0,37,0,A085297
N,N,0,82,0,A085298
N,N,0,3,0,A085299
N,N,0,30,0,A085300
N,N,0,8,0,A085301
N,N,0,2,0,A085302
N,N,0,0,0,A085303
N,N,0,20,0,A085304
Y,N,1,,0,A085305
Y,N,1,82,0,A085306
N,N,0,82,0,A085307
N,Y,1,3,0,A085308
N,N,0,91,0,A085309
N,Y,0,16,0,A085310
N,N,0,61,0,A085311
N,N,0,34,0,A085312
N,Y,1,42,0,A085313
N,N,1,124,0,A085314
N,N,0,10,0,A085315
N,Y,1,23,0,A085316
N,N,0,35,0,A085317
N,Y,1,,1,A085318
Y,N,1,,0,A085319
N,N,0,11,0,A085320
N,N,0,177,0,A085321
N,N,0,7,1,A085322
N,N,0,55,0,A085323
N,N,0,4,0,A085324
N,N,0,58,0,A085325
N,N,0,4,0,A085326
N,N,0,3,0,A085327
N,Y,1,146,0,A085328
N,N,0,178,0,A085329
N,Y,1,5,0,A085330
N,N,0,62,0,A085331
N,N,0,44,0,A085332
N,N,0,11,1,A085333
N,N,0,60,0,A085334
N,N,0,10,0,A085335
N,N,0,29,0,A085336
N,N,0,0,0,A085337
N,N,0,115,0,A085338
N,N,0,48,0,A085339
N,N,0,15,0,A085340
N,N,0,1,0,A085341
N,N,0,168,0,A085342
N,Y,1,2,0,A085343
N,N,0,30,0,A085344
N,N,0,2,0,A085345
N,N,0,51,0,A085346
N,N,0,1,0,A085347
N,N,0,12,0,A085348
Y,N,1,13,0,A085349
N,N,0,4,0,A085350
N,N,0,17,0,A085351
N,N,0,0,1,A085352
Y,N,1,,0,A085353
N,N,0,69,0,A085354
N,N,0,12,1,A085355
Y,N,1,,0,A085356
N,N,0,5,0,A085357
N,N,0,106,0,A085358
N,Y,1,8,0,A085359
N,N,0,28,0,A085360
N,N,0,3,0,A085361
N,N,0,30,0,A085362
N,N,0,36,0,A085363
N,N,0,22,0,A085364
N,N,0,8,0,A085365
N,N,0,104,0,A085366
N,N,0,56,0,A085367
N,N,0,19,0,A085368
N,N,0,0,0,A085369
N,N,0,181,0,A085370
N,N,0,181,0,A085371
N,N,1,3,0,A085372
N,N,0,0,0,A085373
N,N,0,10,1,A085374
N,Y,0,102,0,A085375
N,N,0,82,0,A085376
Y,N,1,22,1,A085377
N,N,0,2,0,A085378
N,N,0,78,0,A085379
N,N,0,45,0,A085380
N,N,0,14,0,A085381
N,N,0,9,0,A085382
N,N,0,47,0,A085383
N,N,0,4,1,A085384
Y,N,1,,0,A085385
N,N,0,0,0,A085386
N,Y,0,189,1,A085387
Y,N,1,6,1,A085388
Y,N,1,38,0,A085389
N,N,0,8,0,A085390
N,N,0,166,0,A085391
N,N,0,18,0,A085392
N,N,0,4,0,A085393
N,N,0,19,0,A085394
N,N,0,8,1,A085395
N,N,0,30,0,A085396
N,N,0,4,0,A085397
Y,N,1,6,0,A085398
Y,N,1,,0,A085399
N,N,0,50,0,A085400
N,N,0,6,0,A085401
Y,N,1,,1,A085402
N,N,0,130,0,A085403
N,N,0,4,0,A085404
N,N,0,15,1,A085405
N,N,0,81,0,A085406
N,N,0,17,0,A085407
N,N,0,9,0,A085408
Y,N,1,143,0,A085409
N,N,1,192,0,A085410
N,N,0,5,0,A085411
N,N,0,7,0,A085412
Y,N,1,9,0,A085413
N,N,0,23,0,A085414
N,N,1,5,1,A085415
N,Y,1,6,1,A085416
N,N,0,12,0,A085417
N,N,0,46,1,A085418
N,N,0,66,0,A085419
N,N,0,16,0,A085420
N,N,0,65,0,A085421
N,N,0,4,0,A085422
N,N,0,5,0,A085423
N,N,0,128,0,A085424
N,N,0,131,0,A085425
N,N,0,36,0,A085426
N,N,0,114,0,A085427
N,Y,1,,0,A085428
N,N,1,14,0,A085429
N,N,0,96,0,A085430
N,N,1,16,0,A085431
N,N,0,12,0,A085432
N,N,0,18,0,A085433
N,N,0,105,0,A085434
N,Y,1,47,0,A085435
N,N,0,115,0,A085436
N,N,1,69,0,A085437
N,N,0,106,0,A085438
N,N,0,20,0,A085439
N,N,0,125,0,A085440
Y,N,1,31,0,A085441
N,N,0,19,0,A085442
N,Y,1,1,0,A085443
N,Y,1,22,1,A085444
N,N,0,13,1,A085445
Y,N,1,82,0,A085446
N,N,0,2,0,A085447
N,N,0,4,0,A085448
N,N,0,8,0,A085449
N,N,0,4,0,A085450
N,N,0,10,0,A085451
N,N,0,89,0,A085452
N,N,0,47,0,A085453
N,N,0,61,0,A085454
N,N,0,10,1,A085455
N,N,0,16,0,A085456
N,Y,1,30,0,A085457
N,Y,1,,1,A085458
N,N,0,13,0,A085459
N,Y,0,15,0,A085460
N,N,0,25,0,A085461
N,N,0,67,0,A085462
N,N,0,47,0,A085463
N,N,0,23,0,A085464
N,N,1,23,0,A085465
N,N,1,171,0,A085466
N,N,0,176,0,A085467
N,N,0,59,0,A085468
N,N,0,,0,A085469
N,N,0,3,0,A085470
N,N,0,90,0,A085471
N,N,1,99,1,A085472
N,N,0,46,0,A085473
N,N,0,11,0,A085474
N,N,0,9,0,A085475
N,N,1,2,1,A085476
N,Y,1,40,0,A085477
N,N,0,69,0,A085478
N,N,1,43,0,A085479
N,N,0,20,0,A085480
N,N,0,33,0,A085481
N,N,0,31,0,A085482
N,N,0,46,0,A085483
N,N,0,102,0,A085484
N,N,0,11,0,A085485
N,N,0,60,0,A085486
N,N,0,62,0,A085487
N,N,0,24,0,A085488
N,Y,1,9,1,A085489
N,Y,1,8,1,A085490
N,N,0,50,0,A085491
N,Y,1,21,0,A085492
N,N,0,67,0,A085493
N,N,0,1,0,A085494
N,N,0,5,0,A085495
N,N,0,161,0,A085496
N,N,1,28,0,A085497
N,N,0,12,0,A085498
N,N,0,0,0,A085499
N,Y,1,68,1,A085500
N,N,0,1,0,A085501
N,N,0,60,0,A085502
N,N,1,93,0,A085503
N,N,0,39,0,A085504
N,N,0,10,0,A085505
N,Y,1,13,1,A085506
N,N,0,21,1,A085507
N,N,0,155,0,A085508
N,N,0,61,0,A085509
Y,N,1,7,0,A085510
N,N,0,1,0,A085511
N,N,0,40,0,A085512
N,N,0,1,0,A085513
N,N,0,118,0,A085514
N,N,0,62,0,A085515
N,N,0,6,0,A085516
N,N,0,9,0,A085517
N,N,0,32,0,A085518
N,N,0,18,0,A085519
Y,N,1,26,0,A085520
N,N,0,59,0,A085521
N,N,0,0,0,A085522
N,N,0,23,0,A085523
N,Y,1,9,0,A085524
N,N,1,8,1,A085525
N,N,0,87,0,A085526
N,N,0,10,0,A085527
N,N,0,123,0,A085528
N,N,0,140,0,A085529
N,N,0,40,0,A085530
N,N,0,127,0,A085531
N,N,0,1,0,A085532
N,N,0,68,0,A085533
N,N,1,,0,A085534
N,N,0,179,0,A085535
N,N,0,61,0,A085536
N,N,0,12,0,A085537
N,N,0,99,0,A085538
N,Y,1,40,1,A085539
N,N,0,74,0,A085540
N,N,1,0,1,A085541
N,Y,0,15,0,A085542
N,N,0,51,0,A085543
N,N,0,155,0,A085544
N,N,0,31,0,A085545
N,N,0,21,0,A085546
N,N,0,110,0,A085547
N,N,0,96,0,A085548
N,N,0,65,0,A085549
N,N,0,1,1,A085550
N,N,0,26,1,A085551
N,N,0,151,0,A085552
N,N,0,15,0,A085553
N,N,0,44,0,A085554
N,N,0,44,0,A085555
N,Y,1,57,0,A085556
Y,N,1,9,0,A085557
N,N,0,14,0,A085558
N,N,0,171,0,A085559
N,N,0,96,0,A085560
N,N,0,,0,A085561
Y,N,1,2,0,A085562
N,N,0,24,0,A085563
N,N,0,9,0,A085564
Y,N,1,,0,A085565
N,N,0,1,0,A085566
N,N,0,48,0,A085567
N,N,0,194,0,A085568
N,N,0,16,0,A085569
N,N,0,24,0,A085570
N,N,0,16,0,A085571
N,Y,1,13,0,A085572
N,N,0,36,0,A085573
N,N,0,68,0,A085574
N,N,0,3,0,A085575
N,N,0,3,0,A085576
N,N,0,66,0,A085577
N,Y,1,5,0,A085578
N,N,0,10,1,A085579
N,Y,1,19,0,A085580
N,Y,0,74,0,A085581
N,N,0,175,0,A085582
N,N,0,5,0,A085583
N,N,0,39,0,A085584
Y,N,1,,1,A085585
N,N,0,13,0,A085586
N,N,0,1,0,A085587
N,Y,1,58,0,A085588
N,N,1,191,0,A085589
N,N,0,37,0,A085590
Y,N,1,7,0,A085591
N,N,0,66,0,A085592
N,N,0,69,0,A085593
N,N,0,16,0,A085594
N,N,0,79,0,A085595
N,N,0,37,0,A085596
N,N,0,66,0,A085597
N,N,0,0,0,A085598
N,N,0,162,0,A085599
N,N,0,3,1,A085600
N,Y,1,11,0,A085601
N,N,0,18,1,A085602
N,Y,1,49,0,A085603
N,N,0,18,0,A085604
N,N,0,86,0,A085605
N,N,0,36,0,A085606
N,N,0,7,0,A085607
N,N,0,34,0,A085608
N,N,0,74,0,A085609
N,N,1,9,0,A085610
N,N,1,1,0,A085611
Y,N,1,3,0,A085612
Y,N,1,39,0,A085613
N,N,0,46,0,A085614
N,N,0,24,0,A085615
N,N,0,33,0,A085616
Y,N,1,3,0,A085617
N,N,0,12,0,A085618
N,N,0,7,0,A085619
N,N,0,58,0,A085620
N,N,0,1,0,A085621
N,N,0,4,0,A085622
N,N,0,64,0,A085623
N,N,0,33,0,A085624
N,N,0,36,0,A085625
N,N,1,26,0,A085626
N,N,0,51,0,A085627
N,N,1,37,0,A085628
N,Y,1,1,0,A085629
Y,N,1,3,0,A085630
N,N,0,42,0,A085631
N,N,0,35,0,A085632
N,N,0,54,0,A085633
N,Y,1,8,1,A085634
N,N,0,21,0,A085635
Y,N,1,0,1,A085636
N,N,0,42,0,A085637
N,N,0,7,0,A085638
N,N,0,12,0,A085639
N,N,0,4,0,A085640
N,N,0,4,0,A085641
N,N,0,40,0,A085642
N,N,0,181,0,A085643
N,N,0,6,0,A085644
N,N,0,96,1,A085645
N,N,0,9,0,A085646
N,N,0,65,0,A085647
N,N,0,62,0,A085648
N,N,0,48,1,A085649
N,N,0,18,0,A085650
N,N,0,57,0,A085651
N,N,0,10,0,A085652
N,N,0,15,0,A085653
N,N,1,6,1,A085654
N,Y,0,15,0,A085655
N,N,0,6,0,A085656
N,Y,1,74,0,A085657
N,N,0,26,0,A085658
N,N,0,65,0,A085659
N,N,0,0,0,A085660
Y,N,1,61,0,A085661
N,N,0,45,0,A085662
N,N,0,,0,A085663
N,N,0,5,0,A085664
N,N,0,169,0,A085665
N,Y,1,,0,A085666
N,N,0,1,0,A085667
N,N,0,26,0,A085668
N,N,0,58,0,A085669
N,N,1,68,0,A085670
N,Y,1,26,0,A085671
N,N,0,23,0,A085672
N,N,0,0,0,A085673
N,N,0,7,0,A085674
N,N,0,58,0,A085675
N,N,0,9,0,A085676
N,N,0,14,0,A085677
N,N,0,5,0,A085678
N,N,0,9,0,A085679
N,N,1,26,0,A085680
N,N,0,186,0,A085681
N,N,0,123,0,A085682
N,N,0,96,0,A085683
N,N,0,21,0,A085684
N,Y,1,86,0,A085685
N,N,0,26,0,A085686
N,N,1,59,1,A085687
N,N,0,11,1,A085688
N,N,0,27,0,A085689
N,N,0,63,0,A085690
N,Y,1,87,1,A085691
N,N,0,8,0,A085692
N,N,0,158,0,A085693
N,N,0,184,0,A085694
N,N,0,8,0,A085695
N,N,0,0,0,A085696
N,N,0,9,1,A085697
N,N,0,40,0,A085698
N,N,0,100,0,A085699
N,N,0,17,1,A085700
N,N,0,22,0,A085701
N,N,0,3,0,A085702
N,N,1,11,1,A085703
N,Y,0,76,0,A085704
N,N,0,16,0,A085705
N,N,0,17,0,A085706
N,N,0,93,0,A085707
N,N,0,15,0,A085708
N,N,0,18,1,A085709
N,N,0,17,1,A085710
N,N,0,58,0,A085711
N,N,0,15,0,A085712
N,N,0,12,0,A085713
N,N,0,16,0,A085714
N,N,0,145,0,A085715
N,N,0,3,0,A085716
N,N,0,51,1,A085717
N,N,0,7,0,A085718
N,N,0,29,0,A085719
N,N,0,97,0,A085720
N,N,1,2,0,A085721
N,N,0,10,0,A085722
N,N,0,46,0,A085723
N,N,0,13,0,A085724
N,N,0,6,0,A085725
N,N,0,30,0,A085726
N,N,0,115,0,A085727
N,N,0,1,0,A085728
N,N,0,9,0,A085729
N,N,0,0,0,A085730
N,N,1,69,0,A085731
Y,N,1,2,0,A085732
N,N,0,95,0,A085733
N,N,0,3,0,A085734
N,N,0,1,0,A085735
N,Y,1,15,1,A085736
N,N,0,30,0,A085737
N,N,0,104,0,A085738
N,N,0,20,0,A085739
N,N,0,19,0,A085740
N,N,0,10,0,A085741
N,N,0,8,0,A085742
N,N,0,129,0,A085743
N,N,0,10,0,A085744
N,Y,1,45,0,A085745
N,N,0,65,0,A085746
N,N,0,105,0,A085747
N,N,0,,0,A085748
N,N,0,52,1,A085749
N,N,0,115,0,A085750
N,N,0,122,0,A085751
N,N,0,21,0,A085752
N,N,0,2,0,A085753
N,N,0,18,0,A085754
N,N,0,171,0,A085755
N,N,0,65,0,A085756
N,N,0,6,0,A085757
N,N,0,17,0,A085758
N,N,0,13,0,A085759
N,N,0,7,1,A085760
N,N,0,84,0,A085761
N,Y,1,16,1,A085762
N,N,0,21,0,A085763
N,Y,1,1,1,A085764
N,N,0,11,0,A085765
N,Y,1,91,0,A085766
N,N,0,33,1,A085767
N,N,0,189,0,A085768
N,N,0,17,0,A085769
N,N,0,4,0,A085770
N,N,0,4,0,A085771
N,N,0,17,0,A085772
N,N,0,,1,A085773
Y,N,1,21,0,A085774
N,N,0,9,0,A085775
N,N,0,10,0,A085776
N,Y,1,12,0,A085777
N,N,0,9,0,A085778
N,N,0,55,0,A085779
N,N,0,50,0,A085780
N,N,0,38,0,A085781
N,N,0,137,0,A085782
N,N,0,129,0,A085783
N,N,1,108,0,A085784
N,N,0,16,0,A085785
N,N,1,23,1,A085786
N,N,0,32,0,A085787
N,Y,1,39,0,A085788
N,N,0,3,0,A085789
N,Y,1,2,0,A085790
N,N,0,128,0,A085791
N,N,0,8,1,A085792
N,N,0,10,0,A085793
N,N,0,44,0,A085794
Y,N,1,181,0,A085795
N,N,0,19,0,A085796
N,N,1,23,0,A085797
N,N,0,62,0,A085798
Y,N,1,17,0,A085799
N,N,0,164,0,A085800
N,N,0,87,0,A085801
N,N,0,3,0,A085802
N,Y,1,14,0,A085803
N,N,0,0,1,A085804
N,N,0,3,0,A085805
N,N,0,4,0,A085806
N,N,0,63,1,A085807
N,N,0,,1,A085808
N,N,0,117,0,A085809
N,N,1,16,0,A085810
N,N,0,169,0,A085811
N,N,1,19,0,A085812
N,N,0,4,0,A085813
N,N,0,2,0,A085814
N,N,0,162,0,A085815
N,N,0,15,0,A085816
N,N,0,173,0,A085817
N,N,0,33,0,A085818
N,N,0,2,0,A085819
N,N,0,32,0,A085820
N,N,0,5,1,A085821
N,N,0,3,0,A085822
N,N,0,105,0,A085823
Y,N,1,9,0,A085824
N,N,0,78,0,A085825
N,Y,1,42,1,A085826
N,Y,1,0,0,A085827
N,Y,1,,0,A085828
N,N,1,,1,A085829
N,N,0,,0,A085830
Y,N,1,29,1,A085831
N,Y,1,76,0,A085832
N,N,0,37,0,A085833
N,N,0,13,0,A085834
N,N,0,,0,A085835
N,Y,1,30,1,A085836
Y,N,1,21,0,A085837
N,Y,1,13,0,A085838
N,N,0,157,0,A085839
N,Y,1,6,1,A085840
N,Y,1,3,0,A085841
N,N,0,74,0,A085842
N,N,1,11,0,A085843
N,N,0,26,0,A085844
N,Y,0,0,1,A085845
N,Y,1,11,0,A085846
N,N,0,33,0,A085847
N,N,0,19,0,A085848
N,N,0,59,1,A085849
Y,N,1,52,0,A085850
Y,N,1,6,0,A085851
N,N,0,123,0,A085852
N,N,0,178,0,A085853
N,Y,1,9,1,A085854
N,N,0,13,0,A085855
N,N,0,6,1,A085856
N,Y,1,111,0,A085857
N,N,0,0,0,A085858
N,N,0,22,0,A085859
N,N,0,185,0,A085860
N,N,0,67,0,A085861
N,N,0,3,0,A085862
N,N,0,1,0,A085863
